"OCL12","SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name and class.ownedProperty->forAll(prop | prop.complexType.oclIsUndefined() implies entity.features-> exists(f | TrgAttribute.allInstances()-> exists(a | a=f and a.type = if prop.primitiveType.oclIsUndefined() then 'NoType' else prop.primitiveType endif)))))))        "
"Buggy Rule","Rule","Mountford","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Kulcynski2","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Zoltar","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Ochiai","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking"
"0","Package","0.020618556701030927","7","7","0.16666666666666666","8","0.3333333333333333","8","0.125","8","0.515","6","6","0.16666666666666666","7","0.3333333333333333","7","0.125","7","0.03","7","7","0.16666666666666666","8","0.3333333333333333","8","0.125","8","0.1732050807568877","7","7","0.16666666666666666","8","0.3333333333333333","8","0.125","8"
"0","NamedElement","0.020618556701030927","7","7","0.3333333333333333","7","1.0","7","0.3333333333333333","7","0.515","6","6","0.3333333333333333","6","1.0","6","0.3333333333333333","6","0.03","7","7","0.3333333333333333","7","1.0","7","0.3333333333333333","7","0.1732050807568877","7","7","0.3333333333333333","7","1.0","7","0.3333333333333333","7"
"0","Property","0.2","3","3","0.3333333333333333","3","1.0","3","0.3333333333333333","3","0.6153846153846154","3","3","0.3333333333333333","3","1.0","3","0.3333333333333333","3","0.23076923076923078","4","4","0.3333333333333333","4","1.0","4","0.3333333333333333","4","0.48038446141526137","3","3","0.3333333333333333","3","1.0","3","0.3333333333333333","3"
"0","StrongReferences","0.11764705882352941","5","5","0.3333333333333333","5","0.8","5","0.2857142857142857","5","0.29166666666666663","8","8","0.3333333333333333","8","0.8","8","0.2857142857142857","8","1.67","1","1","0.3333333333333333","1","0.8","1","0.2857142857142857","1","0.2886751345948129","6","6","0.3333333333333333","6","0.8","6","0.2857142857142857","6"
" ","EXAM-BC"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.25","0.25"," ","0.25"," ","0.25"," ","0.25"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"
" ","EXAM-WC"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.25","0.25"," ","0.25"," ","0.25"," ","0.25"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"
" ","EXAM-AVG"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"," ","0.25","0.25"," ","0.25"," ","0.25"," ","0.25"," ","0.125","0.125"," ","0.125"," ","0.125"," ","0.125"
"OCL9","SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name and p.ownedElements->forAll(class | e.entities->exists(entity | entity.name = class.name and class.ownedProperty->forAll(prop | (not prop.complexType.oclIsUndefined() and not prop.isContainment) implies entity.features-> select(f|f.oclIsTypeOf(TrgWeakReference)) -> exists(f | f.name = prop.name))))))"
"Buggy Rule","Rule","Mountford","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Kulcynski2","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Zoltar","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking","Ochiai","Original Ranking","Inheritance Ranking","CC","CC Static Ranking","RC","RC Static Ranking","RCR","RCR Static Ranking"
"1","WeakReferences","1.0","1","1","0.46153846153846156","1","1.0","1","0.46153846153846156","1","1.0","1","1","0.46153846153846156","1","1.0","1","0.46153846153846156","1","1.0","2","2","0.46153846153846156","2","1.0","2","0.46153846153846156","2","1.0","1","1","0.46153846153846156","1","1.0","1","0.46153846153846156","1"
